,id_0,0|order_make,0|remove_obstacle,0|ad_opened,0|ad_finished,0|energy,0|energy_get,0|coin_cost,0|coin_get,0|ruby_cost,0|ruby_get,label
4704,dafc02550f0ac628,2.0,3.0,0.0,0.0,105.0,30.0,0.0,257.0,0.0,15.0,0
1126,24B52421-6EAE-425C-9152-918A2756ED14,7.0,57.0,2.0,1.0,6.0,295.0,0.0,1098.0,7.0,44.0,1
4915,9c713a7d148f22d5,16.0,83.0,0.0,0.0,3.0,567.0,1360.0,1451.0,38.0,58.0,1
3492,70a21398d6a10e28,7.0,38.0,0.0,0.0,0.0,75.0,0.0,722.0,0.0,33.0,1
6409,c17248f3e1d12455,7.0,26.0,6.0,3.0,5.0,75.0,0.0,851.0,25.0,41.0,1
5803,aab0e31fa0e5ce8d,7.0,39.0,7.0,3.0,4.0,165.0,0.0,1031.0,13.0,44.0,1
5908,aecc0675ca180c91,8.0,67.0,0.0,0.0,49.0,437.0,1220.0,1323.0,44.0,56.0,1
2223,664b0395022333ba,3.0,21.0,0.0,0.0,4.0,50.0,0.0,567.0,0.0,20.0,0
4686,96563389-3CC1-4058-8326-B4B816215181,3.0,14.0,0.0,0.0,56.0,50.0,0.0,385.0,3.0,20.0,1
683,1598151e4fb20480,4.0,17.0,0.0,0.0,41.0,50.0,0.0,573.0,0.0,22.0,1
7854,f701e95ce757b6f2,1.0,8.0,0.0,0.0,91.0,50.0,0.0,457.0,0.0,20.0,1
1765,399d9b330ec2a50e,25.0,188.0,32.0,15.0,4.0,1296.0,2280.0,2414.0,35.0,70.0,1
1453,2f357bcd538ecc14,16.0,54.0,0.0,0.0,3.0,195.0,600.0,1515.0,35.0,55.0,1
1143,3563b640de715771,1.0,3.0,0.0,0.0,99.0,25.0,0.0,280.0,0.0,15.0,0
2305,4a2ac1071cb05a55,11.0,61.0,18.0,9.0,6.0,475.0,1360.0,1444.0,42.0,54.0,1
3574,a193b467e7dfa099,8.0,20.0,8.0,4.0,47.0,75.0,35.0,785.0,30.0,41.0,0
347,0F86510D-3026-41DC-AC14-60F420D1C0D7,8.0,52.0,0.0,0.0,6.0,205.0,0.0,1113.0,3.0,37.0,1
1683,4e54d248c427175a,7.0,27.0,2.0,1.0,2.0,75.0,0.0,844.0,0.0,33.0,0
4563,925e13ade8a8a3c,8.0,60.0,0.0,0.0,1.0,475.0,700.0,1283.0,18.0,54.0,1
7602,ee9bf6f3416a4f8a,8.0,58.0,2.0,1.0,5.0,355.0,350.0,1339.0,25.0,56.0,1
7137,de292e6aa486bd98,9.0,52.0,8.0,4.0,5.0,325.0,0.0,1115.0,31.0,146.0,1
6247,bad5bf90e4349fb6,35.0,194.0,36.0,13.0,2.0,1308.0,2630.0,2673.0,145.0,172.0,1
776,24d275854f1cb22e,9.0,62.0,6.0,3.0,4.0,295.0,0.0,1289.0,10.0,58.0,0
7915,f973d8f6fdeb2e46,0.0,3.0,0.0,0.0,99.0,25.0,0.0,275.0,0.0,15.0,1
1936,3f1efe30f178c6e8,13.0,70.0,2.0,1.0,7.0,479.0,1220.0,1228.0,16.0,45.0,1
2595,78AA09FC-8666-4B30-AFAA-584F32500E00,6.0,38.0,0.0,0.0,4.0,165.0,0.0,916.0,25.0,44.0,0
353,0a35478e65ebdb6a,0.0,3.0,0.0,0.0,77.0,0.0,0.0,226.0,0.0,5.0,1
4486,cfdf16d66d794873,1.0,8.0,0.0,0.0,91.0,50.0,0.0,356.0,0.0,20.0,0
5859,ad1fde4fa48d5e67,10.0,75.0,0.0,0.0,0.0,574.0,1095.0,1354.0,39.0,56.0,1
6340,bec45bc854dfbdbd,0.0,3.0,0.0,0.0,99.0,25.0,0.0,274.0,0.0,15.0,1
2706,579c3b15c0c89396,15.0,29.0,0.0,0.0,3.0,75.0,750.0,767.0,25.0,30.0,1
7908,f9376fa471636dec,17.0,109.0,6.0,3.0,6.0,774.0,2485.0,2535.0,199.0,204.0,1
6422,c208dc45cb775fa0,5.0,38.0,0.0,0.0,1.0,205.0,0.0,1038.0,0.0,34.0,1
803,262b4cdaab8325f2,2.0,8.0,0.0,0.0,91.0,50.0,0.0,372.0,0.0,20.0,0
738,17872c13a76f9550,1.0,3.0,0.0,0.0,99.0,25.0,0.0,274.0,0.0,15.0,1
1601,4a43c7d5e20b2c90,1.0,3.0,0.0,0.0,99.0,25.0,0.0,279.0,0.0,15.0,0
8068,ff403d6c4101eb84,6.0,16.0,0.0,0.0,47.0,50.0,0.0,727.0,6.0,21.0,1
111,05898C3C-25C6-4C25-9B58-FAD363EE8AB8,5.0,15.0,2.0,0.0,48.0,50.0,0.0,477.0,12.0,21.0,0
4514,d1b9463d23a2b43f,2.0,8.0,0.0,0.0,91.0,50.0,0.0,391.0,0.0,20.0,0
460,16d3ca5bb83c7707,2.0,8.0,0.0,0.0,93.0,50.0,0.0,342.0,0.0,20.0,0
6807,d0c4f9b45f27c3d6,12.0,29.0,0.0,0.0,4.0,90.0,0.0,701.0,0.0,30.0,1
4285,c5da3cceb3e51436,4.0,29.0,0.0,0.0,73.0,165.0,0.0,708.0,0.0,31.0,0
155,04CB8708-1D0C-43DB-9228-66148EC5B10B,6.0,38.0,0.0,0.0,2.0,75.0,0.0,744.0,0.0,36.0,1
1441,42f45290915f5f9d,9.0,25.0,0.0,0.0,89.0,140.0,0.0,682.0,18.0,31.0,0
7395,e773e8bb6a5cf2b4,1.0,3.0,0.0,0.0,99.0,25.0,0.0,269.0,0.0,15.0,1
5528,a06c742db33a97e8,6.0,36.0,2.0,1.0,16.0,165.0,0.0,851.0,0.0,31.0,1
2086,44052143a1733c02,5.0,34.0,0.0,0.0,53.0,165.0,0.0,760.0,0.0,32.0,1
2452,71E5D400-EB66-4D58-9FCC-CD35C35FDCFA,0.0,3.0,0.0,0.0,99.0,25.0,0.0,274.0,0.0,15.0,0
2485,7383EF7B-2514-4AEC-A095-CC56A4299A22,8.0,68.0,0.0,0.0,2.0,532.0,1185.0,1190.0,46.0,56.0,0
4396,cb97bdcb43c58398,0.0,1.0,0.0,0.0,77.0,0.0,0.0,200.0,0.0,5.0,0
4299,89ff29cb3edcca84,10.0,28.0,20.0,10.0,1.0,75.0,445.0,886.0,0.0,31.0,1
4342,c8d427b250f29617,2.0,8.0,0.0,0.0,67.0,50.0,0.0,355.0,0.0,20.0,0
5978,b1953b81eaae4462,0.0,1.0,0.0,0.0,79.0,0.0,0.0,200.0,0.0,5.0,1
5699,a64dc1b9facbb1c9,6.0,33.0,4.0,2.0,2.0,75.0,35.0,861.0,0.0,31.0,1
1904,57ffa9b8d23b2b35,1.0,5.0,0.0,0.0,90.0,25.0,0.0,280.0,0.0,15.0,0
2124,62039ff628b84e07,2.0,8.0,0.0,0.0,91.0,50.0,0.0,359.0,0.0,20.0,0
7815,f58217f9e14fc2ea,6.0,49.0,0.0,0.0,6.0,265.0,0.0,1190.0,0.0,34.0,1
8018,fd065c1d7d888ad0,8.0,29.0,4.0,2.0,72.0,75.0,0.0,743.0,0.0,33.0,1
303,0ea7005d79b6adc2,4.0,22.0,0.0,0.0,5.0,50.0,0.0,662.0,0.0,21.0,0
2378,6e0b310ae51dc912,0.0,3.0,0.0,0.0,74.0,0.0,0.0,215.0,0.0,5.0,0
701,21a11478c35cd56f,6.0,29.0,2.0,1.0,10.0,50.0,0.0,965.0,0.0,26.0,0
4963,9e0e4c94f942196b,3.0,16.0,0.0,0.0,10.0,90.0,500.0,196.0,5.0,11.0,1
6263,bba2e266784eb676,12.0,58.0,2.0,1.0,34.0,335.0,0.0,1125.0,54.0,58.0,1
210,0D4F7D36-C56D-4EA0-8DCF-1EAE2FDF020A,0.0,3.0,0.0,0.0,74.0,0.0,0.0,224.0,0.0,5.0,0
2465,72D345FD-1889-4149-8517-C6BF02CCE94A,3.0,31.0,0.0,0.0,65.0,165.0,0.0,802.0,0.0,33.0,0
1631,4bc3ac7be698c0b3,2.0,8.0,0.0,0.0,91.0,50.0,0.0,415.0,0.0,20.0,0
49,027b4dc5b2e5ec5d,1.0,3.0,0.0,0.0,74.0,0.0,0.0,219.0,0.0,5.0,0
6388,c0bff4a8e4589f58,4.0,26.0,0.0,0.0,2.0,75.0,0.0,800.0,0.0,31.0,1
4914,9c69717e6d93e153,9.0,18.0,0.0,0.0,29.0,50.0,0.0,727.0,21.0,21.0,1
3938,7daf6ec8dc93385c,8.0,25.0,4.0,2.0,31.0,75.0,555.0,862.0,25.0,33.0,1
19,00831E51-03A2-48E0-8111-064DAD351AB5,7.0,43.0,0.0,0.0,3.0,205.0,150.0,958.0,0.0,36.0,1
4263,889f59feeed54cc4,7.0,32.0,4.0,1.0,3.0,75.0,0.0,843.0,9.0,41.0,1
2630,554f10d6f9e2e759,18.0,101.0,28.0,14.0,22.0,765.0,1875.0,2003.0,45.0,198.0,1
3688,a72b6a8542ab7166,5.0,26.0,0.0,0.0,68.0,140.0,0.0,646.0,0.0,21.0,0
4912,9c63300e36aa9ee4,8.0,49.0,0.0,0.0,0.0,265.0,0.0,1085.0,28.0,46.0,1
2387,4d4ffad1e11e0eec,13.0,67.0,0.0,0.0,14.0,355.0,0.0,1366.0,17.0,47.0,1
3528,71f809e1b597c38f,10.0,88.0,21.0,10.0,2.0,729.0,1420.0,1476.0,38.0,60.0,1
5628,a40eec8264fdd68f,16.0,98.0,0.0,0.0,23.0,705.0,1500.0,1645.0,62.0,63.0,1
2260,68F6CBBE-C6E5-4D57-B69C-25367EE42E16,2.0,8.0,0.0,0.0,91.0,50.0,0.0,355.0,0.0,20.0,0
1006,2ecab9b7f0458816,1.0,3.0,0.0,0.0,74.0,25.0,0.0,269.0,0.0,15.0,0
3321,9d45f5e60368c63d,5.0,26.0,0.0,0.0,2.0,75.0,0.0,789.0,2.0,32.0,0
5087,f14ff12c18616f61,10.0,31.0,0.0,0.0,106.0,165.0,0.0,704.0,10.0,41.0,0
713,22362ac0a51716f3,0.0,2.0,0.0,0.0,77.0,0.0,0.0,199.0,0.0,5.0,0
4814,9C0565C9-94BD-482D-B4EC-2E0DC9F94F43,4.0,48.0,0.0,0.0,14.0,265.0,0.0,919.0,7.0,44.0,1
7040,da1544e6f93c0e8d,10.0,42.0,0.0,0.0,1.0,180.0,0.0,902.0,5.0,34.0,1
3783,798024C1-B2A4-4FDB-BD59-8FC2A6E3C82F,6.0,49.0,6.0,3.0,0.0,165.0,0.0,964.0,0.0,35.0,1
3345,9e596d28e6c5a979,11.0,45.0,14.0,7.0,10.0,165.0,0.0,768.0,25.0,31.0,0
6834,d18c101c6f989175,2.0,9.0,0.0,0.0,86.0,50.0,0.0,372.0,0.0,20.0,1
3198,97243ab603e28a13,4.0,10.0,0.0,0.0,81.0,50.0,0.0,614.0,1.0,21.0,0
1968,5a8af337329ec6fb,2.0,8.0,0.0,0.0,91.0,50.0,0.0,463.0,0.0,20.0,0
1616,34b25882978748f4,9.0,27.0,0.0,0.0,4.0,75.0,385.0,872.0,21.0,43.0,1
7210,e0b9faabe281a579,16.0,81.0,0.0,0.0,44.0,677.0,1410.0,1414.0,49.0,58.0,1
7448,e9f34699d7e76eaa,10.0,89.0,8.0,4.0,2.0,652.0,1485.0,1555.0,55.0,56.0,1
2052,431bf6e7f05326fc,27.0,108.0,28.0,14.0,24.0,926.0,1880.0,1885.0,60.0,61.0,1
3605,740ac2a357ab0b68,12.0,29.0,0.0,0.0,3.0,90.0,0.0,882.0,0.0,35.0,1
3659,a57d28feb2a02b3e,5.0,28.0,4.0,2.0,17.0,180.0,350.0,368.0,37.0,35.0,0
1289,3b8b95ce9c06e8e9,0.0,2.0,0.0,0.0,76.0,0.0,0.0,209.0,0.0,5.0,0
6540,c5ef61a414e42926,4.0,27.0,0.0,0.0,83.0,165.0,0.0,787.0,0.0,32.0,1
4781,994acb91e6af141a,7.0,58.0,0.0,0.0,91.0,475.0,700.0,1271.0,2.0,44.0,1
1456,43d18960827d2d97,13.0,83.0,2.0,1.0,5.0,684.0,1445.0,1520.0,56.0,56.0,0
2096,60FE0C54-2895-429E-92ED-3DC48DAB2331,7.0,62.0,10.0,4.0,158.0,639.0,920.0,1194.0,46.0,60.0,0
4146,be919aabd153d891,4.0,22.0,0.0,0.0,82.0,75.0,0.0,750.0,0.0,30.0,0
4208,c1b380da99acc9df,4.0,26.0,0.0,0.0,2.0,75.0,0.0,663.0,1.0,30.0,0
2478,5099226967dc688b,13.0,91.0,8.0,4.0,57.0,733.0,1600.0,1768.0,255.0,715.0,1
2144,45a538ba1ea34b01,8.0,57.0,4.0,2.0,2.0,295.0,0.0,1292.0,0.0,46.0,1
4637,d72d7b440269f25a,3.0,9.0,0.0,0.0,86.0,50.0,0.0,438.0,3.0,20.0,0
1772,5260F022-10F0-4FDB-BE65-AF1B5F83A3E7,2.0,8.0,0.0,0.0,91.0,50.0,0.0,523.0,0.0,20.0,0
6193,b8f193291a8ccb0d,6.0,28.0,0.0,0.0,4.0,75.0,0.0,847.0,0.0,31.0,1
8011,fcc8c40f5900a03d,1.0,8.0,0.0,0.0,91.0,50.0,0.0,356.0,0.0,20.0,1
2352,6c7d70e94a9e42fe,3.0,21.0,0.0,0.0,11.0,50.0,0.0,585.0,0.0,21.0,0
452,165458e2d245a717,0.0,3.0,0.0,0.0,75.0,0.0,0.0,214.0,0.0,5.0,0
2065,5f29aa7abb21b6a9,3.0,13.0,0.0,0.0,58.0,50.0,0.0,375.0,9.0,20.0,0
4540,d2fc63e7ace08167,2.0,3.0,0.0,0.0,99.0,25.0,0.0,269.0,0.0,15.0,0
1235,39f87b3905215138,6.0,52.0,0.0,0.0,41.0,345.0,700.0,1168.0,4.0,34.0,0
4998,9f3bfde20a88fec4,10.0,74.0,0.0,0.0,6.0,574.0,1345.0,1403.0,55.0,56.0,1
2000,414079e4bb72df21,7.0,49.0,0.0,0.0,60.0,325.0,585.0,1080.0,26.0,44.0,1
4470,8f6c77b819b3734b,6.0,29.0,0.0,0.0,0.0,75.0,765.0,808.0,0.0,31.0,1
6795,d083ba56e12806e5,10.0,58.0,4.0,2.0,50.0,475.0,700.0,1345.0,48.0,56.0,1
1217,276e6611254eb271,10.0,49.0,0.0,0.0,3.0,265.0,0.0,1041.0,30.0,44.0,1
5442,EFE06611-9D38-4DAF-8547-610F0B8B4CF2,7.0,52.0,0.0,0.0,1.0,325.0,350.0,1080.0,8.0,46.0,1
2475,507EF71D-416F-4444-8A0F-C77BE32B4EB9,4.0,14.0,0.0,0.0,55.0,50.0,0.0,607.0,0.0,22.0,1
1149,359758ae118a8853,1.0,3.0,0.0,0.0,99.0,25.0,0.0,275.0,0.0,15.0,0
6989,d7fb509aa05cbf63,4.0,21.0,0.0,0.0,31.0,75.0,0.0,792.0,0.0,31.0,1
1824,54a257345877bfa8,10.0,51.0,13.0,6.0,99.0,305.0,75.0,1115.0,43.0,146.0,0
6417,c1c98a6ffa8c6a6b,2.0,12.0,0.0,0.0,71.0,50.0,0.0,418.0,0.0,20.0,1
4032,b914259609504493,6.0,40.0,0.0,0.0,79.0,315.0,350.0,864.0,0.0,34.0,0
2564,532a378fe4f2bc15,10.0,38.0,24.0,12.0,5.0,245.0,910.0,748.0,33.0,34.0,1
7554,ed2426031cf701af,10.0,46.0,0.0,0.0,3.0,75.0,0.0,1210.0,0.0,36.0,1
2267,4AA11F7C-8DE9-41F6-9EBF-D795405AF3BD,6.0,22.0,0.0,0.0,26.0,75.0,0.0,804.0,2.0,31.0,1
3014,6203a681412c56e1,4.0,22.0,0.0,0.0,2.0,50.0,0.0,735.0,0.0,21.0,1
3626,a3f727f77b27a0de,2.0,3.0,0.0,0.0,100.0,25.0,0.0,270.0,0.0,115.0,0
7171,df511490e1fe6278,0.0,2.0,0.0,0.0,76.0,0.0,0.0,200.0,0.0,5.0,1
664,203dfcaacaa382fe,5.0,22.0,0.0,0.0,3.0,50.0,0.0,614.0,3.0,23.0,0
2938,5f4f1d9100079345,7.0,62.0,10.0,5.0,58.0,535.0,700.0,1387.0,40.0,56.0,1
1118,246454481018ca21,14.0,63.0,0.0,0.0,2.0,365.0,575.0,1372.0,22.0,54.0,1
4263,c483ba282e2190e2,6.0,36.0,0.0,0.0,82.0,165.0,0.0,0.0,0.0,0.0,0
1036,3071d10b9e523eec,4.0,22.0,2.0,1.0,4.0,50.0,0.0,663.0,0.0,20.0,0
1929,594d69f50e88bc0d,6.0,39.0,0.0,0.0,0.0,75.0,70.0,1058.0,26.0,44.0,0
2822,840c75792cf44a71,3.0,18.0,0.0,0.0,35.0,50.0,0.0,529.0,0.0,20.0,0
4731,97EBEF2E-0631-4BAE-9502-39B76C25E238,8.0,52.0,0.0,0.0,4.0,265.0,300.0,1114.0,34.0,48.0,1
657,1fe2c3ffc8f7f5ae,4.0,22.0,0.0,0.0,92.0,140.0,0.0,626.0,2.0,21.0,0
6520,c51b1e2f55f3aa40,8.0,41.0,0.0,0.0,7.0,75.0,0.0,1071.0,0.0,36.0,1
2480,50a305f07c249e53,12.0,86.0,34.0,17.0,0.0,655.0,700.0,1500.0,25.0,55.0,1
3785,799a6e746ea744e1,9.0,91.0,4.0,2.0,28.0,632.0,1410.0,1581.0,12.0,63.0,1
7599,ee8eda0bbbad89fa,4.0,10.0,0.0,0.0,80.0,50.0,0.0,318.0,0.0,16.0,1
404,13fed82afd3c7f0c,4.0,22.0,0.0,0.0,2.0,50.0,0.0,623.0,0.0,21.0,0
2496,513AFBE6-1E88-4C5E-8E6C-D7064C52B560,9.0,71.0,0.0,0.0,4.0,570.0,1210.0,1239.0,31.0,56.0,1
4857,e459f8e38efe6dae,7.0,40.0,0.0,0.0,27.0,265.0,0.0,1134.0,28.0,36.0,0
4352,8ad69121dcd6c290,6.0,24.0,4.0,2.0,3.0,50.0,0.0,641.0,0.0,21.0,1
618,1dc2e8668f7716e4,0.0,3.0,0.0,0.0,75.0,0.0,0.0,214.0,0.0,5.0,0
7871,f7ea4e359cc68d88,7.0,36.0,0.0,0.0,42.0,165.0,0.0,860.0,0.0,34.0,1
3389,AD2DA843-B049-4C6D-81F4-0D2688FB520D,3.0,18.0,0.0,0.0,36.0,50.0,0.0,413.0,0.0,15.0,0
1809,3FD97306-29E7-4FF2-9B5C-8CE14A0968EA,11.0,50.0,0.0,0.0,7.0,165.0,0.0,1210.0,50.0,57.0,1
655,1fba27f5adf556f8,6.0,18.0,0.0,0.0,28.0,50.0,0.0,608.0,3.0,20.0,0
961,2cf2d0cd9f6a3d01,12.0,61.0,14.0,6.0,34.0,445.0,775.0,1375.0,25.0,54.0,0
3127,65554E3A-D7E9-4B23-B516-EC5CCEC18304,11.0,113.0,0.0,0.0,0.0,700.0,1675.0,1694.0,55.0,64.0,1
5731,a77b4afca2536784,6.0,38.0,0.0,0.0,2.0,165.0,0.0,999.0,0.0,36.0,1
6873,d3548f67a6150b53,11.0,32.0,0.0,0.0,54.0,75.0,0.0,865.0,38.0,43.0,1
6962,d74a9df8378cadd5,5.0,37.0,4.0,2.0,72.0,295.0,0.0,826.0,2.0,31.0,1
1079,326b9e5eb46a1a8a,2.0,6.0,0.0,0.0,82.0,25.0,0.0,302.0,0.0,15.0,0
5032,A0F02859-A178-46C1-A788-16019BDB9F6C,9.0,71.0,0.0,0.0,167.0,721.0,1460.0,1475.0,52.0,62.0,1
3764,7914f83580b8f5f,7.0,33.0,0.0,0.0,55.0,165.0,0.0,814.0,0.0,31.0,1
4580,92d23d9a00097e49,4.0,55.0,28.0,14.0,3.0,542.0,705.0,957.0,141.0,151.0,1
5283,fbd2b8f3985128cb,0.0,3.0,0.0,0.0,74.0,0.0,0.0,225.0,0.0,5.0,0
1697,4f1aeb4c185ee736,0.0,1.0,0.0,0.0,77.0,0.0,0.0,200.0,0.0,5.0,0
4112,83c8f0c49a579efb,22.0,95.0,44.0,22.0,20.0,695.0,0.0,1949.0,0.0,48.0,1
3857,7b21b7be6e444671,10.0,55.0,3.0,1.0,80.0,285.0,350.0,1189.0,36.0,65.0,1
2477,509449e2372e5d7c,4.0,23.0,2.0,1.0,2.0,50.0,0.0,642.0,0.0,21.0,1
2118,44d55436e558f363,4.0,17.0,6.0,3.0,21.0,80.0,0.0,162.0,50.0,11.0,1
2870,86482ddc3b7f982b,2.0,8.0,0.0,0.0,91.0,50.0,0.0,431.0,0.0,20.0,0
1794,536e8c3c1eb8f829,10.0,38.0,0.0,0.0,2.0,75.0,0.0,834.0,24.0,43.0,0
1770,3A277C45-9B1A-4249-8772-C52554FACE65,8.0,26.0,0.0,0.0,6.0,50.0,0.0,723.0,2.0,21.0,1
4993,ebd56c22bd89da0a,21.0,83.0,26.0,13.0,1.0,575.0,1150.0,1464.0,41.0,56.0,0
6132,b69b99b14699e0e0,10.0,61.0,0.0,0.0,51.0,475.0,700.0,1240.0,43.0,56.0,1
2708,57B8E082-7695-412D-A0AB-3E2515B1123A,5.0,31.0,2.0,1.0,62.0,165.0,0.0,730.0,4.0,31.0,1
2624,7C52B658-0833-44F9-99C2-E9A00EB844DB,6.0,39.0,0.0,0.0,2.0,165.0,0.0,857.0,0.0,33.0,0
4374,8bae3389b9f7aa83,0.0,6.0,0.0,0.0,5.0,0.0,0.0,18.0,0.0,0.0,1
5238,C71B92DE-574B-4B4D-9018-7628BF25F713,0.0,3.0,0.0,0.0,74.0,0.0,0.0,199.0,0.0,5.0,1
1839,5593c42d9237577a,1.0,3.0,0.0,0.0,74.0,0.0,0.0,214.0,0.0,5.0,0
6600,c87f27139d909643,15.0,69.0,70.0,34.0,6.0,390.0,0.0,1226.0,25.0,124.0,1
154,049e19e8938a5c60,14.0,84.0,0.0,0.0,2.0,590.0,1375.0,1431.0,52.0,56.0,1
5570,a24058827e801c91,10.0,78.0,14.0,7.0,59.0,745.0,1050.0,1422.0,0.0,50.0,1
1371,2bf561da514ea7e7,20.0,86.0,12.0,6.0,3.0,495.0,350.0,1645.0,12.0,64.0,1
2712,7e8908ae02058e96,0.0,3.0,0.0,0.0,75.0,25.0,0.0,276.0,0.0,15.0,0
5172,f5f481f9c354ce21,3.0,15.0,0.0,0.0,55.0,50.0,0.0,382.0,0.0,20.0,0
4541,91bbd4f276248277,24.0,51.0,0.0,0.0,4.0,280.0,1125.0,1130.0,46.0,47.0,1
212,0E4DE3BE-1AA2-48E4-8A99-74BD30D5F5D3,3.0,22.0,1.0,0.0,11.0,50.0,0.0,496.0,0.0,20.0,0
2597,543a10a48da163b7,10.0,61.0,0.0,0.0,2.0,385.0,350.0,1476.0,35.0,54.0,1
3226,98F3B703-5DA2-4948-B18E-4EA7A4532D54,12.0,79.0,0.0,0.0,1.0,515.0,850.0,1419.0,23.0,58.0,0
97,02ff694497705284,4.0,23.0,0.0,0.0,109.0,165.0,0.0,600.0,5.0,31.0,1
533,1124D64B-019F-4B46-B24C-3F7D29BE5570,4.0,31.0,0.0,0.0,60.0,165.0,0.0,1047.0,35.0,46.0,1
4559,92521C56-88A0-40E4-856A-D3444194949F,4.0,31.0,0.0,0.0,149.0,255.0,350.0,913.0,45.0,45.0,1
7437,e958929b0e8f1e56,3.0,20.0,0.0,0.0,15.0,50.0,0.0,424.0,0.0,21.0,1
1873,56d4bcf665ad8da3,0.0,2.0,0.0,0.0,76.0,0.0,0.0,199.0,0.0,5.0,0
5198,BECC918C-389A-4BD7-847E-D05C5C48B544,10.0,78.0,0.0,0.0,3.0,405.0,0.0,1363.0,17.0,57.0,1
4553,d3595751a47389c5,0.0,1.0,0.0,0.0,77.0,0.0,0.0,200.0,0.0,5.0,0
1191,37f986dcd1bc4639,0.0,3.0,0.0,0.0,74.0,0.0,0.0,215.0,0.0,5.0,0
1385,4054dfbaf4b3817b,4.0,36.0,0.0,0.0,3.0,165.0,0.0,669.0,1.0,32.0,0
3944,7dd96f37b99b3908,7.0,61.0,8.0,4.0,50.0,505.0,700.0,1311.0,30.0,56.0,1
934,2bd7287779bb66ce,1.0,7.0,0.0,0.0,73.0,25.0,0.0,284.0,0.0,15.0,0
1120,24774184-198D-4446-9F64-0C1081DED56E,12.0,50.0,8.0,4.0,2.0,235.0,0.0,1288.0,37.0,78.0,1
1111,2426756ea3be4a56,6.0,21.0,0.0,0.0,34.0,75.0,0.0,809.0,4.0,31.0,1
4759,de68a46867cfcfa0,15.0,75.0,2.0,1.0,5.0,505.0,920.0,1404.0,38.0,56.0,0
1854,560631f6e21d3e8b,6.0,11.0,0.0,0.0,81.0,50.0,0.0,461.0,24.0,31.0,0
7474,eb0041cc81f17b90,4.0,24.0,4.0,2.0,106.0,75.0,0.0,676.0,6.0,31.0,1
1696,4f07357fb935e779,9.0,32.0,10.0,3.0,0.0,75.0,0.0,1057.0,33.0,44.0,0
3745,aaaa92065345f4ac,1.0,8.0,0.0,0.0,92.0,50.0,0.0,356.0,0.0,20.0,0
1028,212b491d8864b1a2,33.0,164.0,86.0,41.0,0.0,1453.0,6750.0,6781.0,1163.0,1164.0,1
1199,26c4a39b7a21a489,8.0,61.0,2.0,1.0,123.0,455.0,775.0,1125.0,4.0,43.0,1
1564,3327725C-FFBA-41FD-9C0A-20C60D76270F,14.0,167.0,0.0,0.0,5.0,1005.0,3500.0,3519.0,423.0,444.0,1
2162,6395285baf01e026,2.0,8.0,0.0,0.0,66.0,25.0,0.0,297.0,0.0,15.0,0
952,2c93d899a6f4581c,1.0,4.0,0.0,0.0,94.0,25.0,0.0,279.0,0.0,15.0,0
6609,c8d1756a0de75e09,5.0,49.0,0.0,0.0,1.0,265.0,0.0,1175.0,14.0,44.0,1
6614,c8ff22c0feadc6f9,5.0,24.0,0.0,0.0,33.0,75.0,0.0,666.0,1.0,25.0,1
2240,6740e53eae773ac5,9.0,46.0,0.0,0.0,166.0,472.0,835.0,877.0,37.0,43.0,0
3585,a1e2d87d94a3a8a9,6.0,35.0,0.0,0.0,26.0,165.0,0.0,772.0,6.0,30.0,0
8028,fd8c057589ca519b,7.0,41.0,0.0,0.0,5.0,165.0,0.0,850.0,27.0,33.0,1
5561,a1c7923e94cfd0ef,10.0,114.0,16.0,8.0,0.0,953.0,1690.0,1828.0,75.0,169.0,1
6521,c51cd7fa9f80b861,6.0,49.0,0.0,0.0,2.0,255.0,420.0,1030.0,25.0,36.0,1
5127,f368bcfa36e4c900,0.0,2.0,0.0,0.0,76.0,0.0,0.0,199.0,0.0,5.0,0
4560,d3ad4d96d0720395,2.0,9.0,0.0,0.0,86.0,50.0,0.0,467.0,0.0,20.0,0
7045,da262d43a13c9704,9.0,65.0,0.0,0.0,6.0,195.0,0.0,1312.0,25.0,54.0,1
1471,2fb2f000fbe96c22,7.0,15.0,0.0,0.0,61.0,60.0,0.0,491.0,4.0,20.0,1
3816,ae2dd0bb76d55146,0.0,3.0,0.0,0.0,99.0,25.0,0.0,275.0,0.0,15.0,0
3044,8edb9681e8dd15f0,1.0,8.0,0.0,0.0,91.0,50.0,0.0,352.0,0.0,20.0,0
7808,f53eaa908b5beef9,7.0,42.0,0.0,0.0,4.0,165.0,0.0,1086.0,9.0,48.0,1
5623,a3dc830706a49b5d,27.0,81.0,14.0,7.0,3.0,405.0,375.0,1504.0,0.0,48.0,1
1024,2fd8d51910cc2da9,6.0,31.0,0.0,0.0,67.0,165.0,0.0,800.0,12.0,31.0,0
3731,a9d9aa1d83758774,1.0,8.0,0.0,0.0,91.0,50.0,0.0,335.0,0.0,20.0,0
5262,CD6D3AF1-568B-47A0-90FD-32407B6B1BEF,10.0,32.0,0.0,0.0,25.0,75.0,150.0,904.0,25.0,141.0,1
3135,65BF1DC3-C271-4615-AE05-844D2B6A34FA,4.0,31.0,0.0,0.0,63.0,165.0,0.0,712.0,0.0,31.0,1
6450,c2f92b7d5f0fb013,7.0,55.0,0.0,0.0,30.0,355.0,350.0,1146.0,6.0,34.0,1
6850,d20366c52571da41,4.0,30.0,0.0,0.0,73.0,210.0,755.0,382.0,14.0,25.0,1
